   12	2013-07-29 09:33:45	1	0	1	0
   26	2013-07-29 09:33:48	1	0	1	0
   23	2013-07-29 09:33:53	1	0	1	0
    1	2013-07-29 09:34:48	1	0	1	0
   16	2013-07-29 09:39:59	1	0	1	0
   18	2013-07-29 09:40:04	1	0	1	0
    9	2013-07-29 09:40:23	1	0	1	0
   25	2013-07-29 09:40:29	1	0	1	0
   10	2013-07-29 09:40:31	1	0	1	0
    3	2013-07-29 10:02:30	1	0	1	0
    4	2013-07-29 10:02:42	1	0	1	0
   15	2013-07-29 10:03:48	1	0	1	0
   29	2013-07-29 10:07:15	1	0	1	0
    7	2013-07-29 12:59:58	1	0	1	0
   32	2013-07-29 17:00:48	1	0	1	0
   30	2013-07-29 17:00:52	1	0	1	0
   31	2013-07-29 17:02:19	1	0	1	0
   15	2013-07-29 17:05:00	1	0	1	0
    3	2013-07-29 17:05:35	1	0	1	0
    4	2013-07-29 17:06:13	1	0	1	0
   12	2013-07-29 17:06:22	1	0	1	0
   26	2013-07-29 17:06:26	1	0	1	0
   29	2013-07-29 17:06:32	1	0	1	0
    6	2013-07-29 17:07:49	1	0	1	0
    9	2013-07-29 17:12:52	1	0	1	0
    8	2013-07-29 17:12:58	1	0	1	0
   21	2013-07-29 17:13:42	1	0	1	0
   16	2013-07-29 17:13:48	1	0	1	0
   11	2013-07-29 17:14:52	1	0	1	0
    5	2013-07-29 17:16:44	1	0	1	0
   25	2013-07-29 17:21:14	1	0	1	0
    7	2013-07-29 17:22:50	1	0	1	0
   14	2013-07-29 17:23:26	1	0	1	0
    2	2013-07-29 17:24:28	1	0	1	0
   32	2013-07-30 08:01:38	1	0	1	0
   31	2013-07-30 08:05:06	1	0	1	0
   30	2013-07-30 09:08:52	1	0	1	0
   20	2013-07-30 09:16:24	1	0	1	0
   26	2013-07-30 09:25:20	1	0	1	0
    6	2013-07-30 09:25:31	1	0	1	0
    3	2013-07-30 09:25:45	1	0	1	0
   12	2013-07-30 09:25:48	1	0	1	0
    4	2013-07-30 09:26:04	1	0	1	0
   17	2013-07-30 09:26:12	1	0	1	0
   15	2013-07-30 09:26:53	1	0	1	0
   11	2013-07-30 09:27:01	1	0	1	0
   13	2013-07-30 09:27:08	1	0	1	0
    5	2013-07-30 09:27:25	1	0	1	0
   14	2013-07-30 09:27:36	1	0	1	0
    8	2013-07-30 09:27:41	1	0	1	0
   24	2013-07-30 09:27:45	1	0	1	0
   23	2013-07-30 09:27:51	1	0	1	0
    2	2013-07-30 09:28:46	1	0	1	0
   29	2013-07-30 09:29:06	1	0	1	0
    1	2013-07-30 09:29:23	1	0	1	0
   16	2013-07-30 09:29:49	1	0	1	0
   25	2013-07-30 09:29:56	1	0	1	0
    9	2013-07-30 09:30:05	1	0	1	0
   10	2013-07-30 09:30:19	1	0	1	0
   10	2013-07-30 09:30:21	1	0	1	0
   21	2013-07-30 09:30:30	1	0	1	0
    7	2013-07-30 09:30:41	1	0	1	0
   22	2013-07-30 09:32:10	1	0	1	0
   18	2013-07-30 09:32:31	1	0	1	0
   32	2013-07-30 17:02:26	1	0	1	0
   31	2013-07-30 17:07:29	1	0	1	0
    3	2013-07-30 17:08:58	1	0	1	0
   17	2013-07-30 17:09:26	1	0	1	0
   15	2013-07-30 17:10:27	1	0	1	0
    6	2013-07-30 17:10:34	1	0	1	0
   12	2013-07-30 17:10:38	1	0	1	0
    4	2013-07-30 17:10:58	1	0	1	0
   26	2013-07-30 17:11:28	1	0	1	0
   29	2013-07-30 17:11:47	1	0	1	0
   16	2013-07-30 17:32:46	1	0	1	0
   25	2013-07-30 17:33:25	1	0	1	0
   13	2013-07-30 17:34:21	1	0	1	0
    5	2013-07-30 17:34:37	1	0	1	0
    8	2013-07-30 17:34:45	1	0	1	0
    8	2013-07-30 17:34:51	1	0	1	0
   14	2013-07-30 17:34:57	1	0	1	0
   10	2013-07-30 17:35:00	1	0	1	0
   11	2013-07-30 17:35:06	1	0	1	0
   24	2013-07-30 17:35:12	1	0	1	0
    2	2013-07-30 17:35:22	1	0	1	0
    7	2013-07-30 17:35:32	1	0	1	0
   32	2013-07-31 07:59:56	1	0	1	0
   31	2013-07-31 08:01:17	1	0	1	0
   19	2013-07-31 09:05:28	1	0	1	0
   20	2013-07-31 09:28:08	1	0	1	0
    2	2013-07-31 09:28:35	1	0	1	0
   14	2013-07-31 09:28:40	1	0	1	0
   11	2013-07-31 09:28:47	1	0	1	0
    8	2013-07-31 09:29:29	1	0	1	0
   13	2013-07-31 09:33:56	1	0	1	0
    5	2013-07-31 09:34:00	1	0	1	0
   24	2013-07-31 09:34:09	1	0	1	0
   23	2013-07-31 09:34:14	1	0	1	0
   26	2013-07-31 09:35:05	1	0	1	0
    9	2013-07-31 09:35:23	1	0	1	0
    3	2013-07-31 09:35:33	1	0	1	0
   25	2013-07-31 09:35:39	1	0	1	0
   10	2013-07-31 09:35:43	1	0	1	0
   12	2013-07-31 09:35:46	1	0	1	0
    4	2013-07-31 09:36:02	1	0	1	0
   17	2013-07-31 09:36:06	1	0	1	0
   29	2013-07-31 09:36:12	1	0	1	0
   15	2013-07-31 09:36:26	1	0	1	0
    6	2013-07-31 09:45:02	1	0	1	0
   16	2013-07-31 09:45:12	1	0	1	0
    7	2013-07-31 09:45:28	1	0	1	0
    1	2013-07-31 09:45:39	1	0	1	0
   18	2013-07-31 10:03:58	1	0	1	0
   22	2013-07-31 10:05:00	1	0	1	0
   17	2013-07-31 11:22:19	1	0	1	0
   32	2013-07-31 17:01:57	1	0	1	0
   31	2013-07-31 17:02:19	1	0	1	0
   26	2013-07-31 17:10:12	1	0	1	0
   16	2013-07-31 17:13:11	1	0	1	0
    4	2013-07-31 17:13:43	1	0	1	0
   12	2013-07-31 17:13:50	1	0	1	0
   25	2013-07-31 17:13:56	1	0	1	0
    3	2013-07-31 17:13:59	1	0	1	0
   10	2013-07-31 17:14:04	1	0	1	0
    8	2013-07-31 17:14:10	1	0	1	0
   11	2013-07-31 17:14:28	1	0	1	0
    6	2013-07-31 17:14:37	1	0	1	0
    7	2013-07-31 17:15:49	1	0	1	0
    9	2013-07-31 17:16:11	1	0	1	0
   13	2013-07-31 17:16:44	1	0	1	0
   29	2013-07-31 18:26:57	1	0	1	0
   14	2013-07-31 18:38:39	1	0	1	0
   15	2013-07-31 18:38:49	1	0	1	0
    5	2013-07-31 18:38:53	1	0	1	0
    2	2013-07-31 18:39:20	1	0	1	0
   32	2013-08-01 08:01:41	1	0	1	0
   31	2013-08-01 08:02:58	1	0	1	0
   27	2013-08-01 08:39:45	1	0	1	0
   28	2013-08-01 08:45:21	1	0	1	0
   30	2013-08-01 09:12:31	1	0	1	0
   20	2013-08-01 09:18:23	1	0	1	0
   23	2013-08-01 09:25:48	1	0	1	0
    5	2013-08-01 09:25:51	1	0	1	0
   24	2013-08-01 09:25:57	1	0	1	0
   13	2013-08-01 09:26:04	1	0	1	0
    8	2013-08-01 09:29:20	1	0	1	0
   14	2013-08-01 09:29:41	1	0	1	0
    2	2013-08-01 09:29:56	1	0	1	0
   19	2013-08-01 09:30:07	1	0	1	0
   11	2013-08-01 09:30:15	1	0	1	0
    6	2013-08-01 09:38:44	1	0	1	0
   12	2013-08-01 09:38:51	1	0	1	0
   26	2013-08-01 09:38:57	1	0	1	0
   16	2013-08-01 09:39:33	1	0	1	0
    1	2013-08-01 09:39:40	1	0	1	0
   21	2013-08-01 09:39:54	1	0	1	0
   10	2013-08-01 09:39:59	1	0	1	0
   17	2013-08-01 09:40:07	1	0	1	0
   15	2013-08-01 09:40:14	1	0	1	0
    3	2013-08-01 09:40:18	1	0	1	0
    4	2013-08-01 09:40:38	1	0	1	0
   18	2013-08-01 09:40:43	1	0	1	0
    7	2013-08-01 09:49:34	1	0	1	0
   25	2013-08-01 09:49:38	1	0	1	0
    9	2013-08-01 09:50:09	1	0	1	0
   29	2013-08-01 09:50:28	1	0	1	0
   29	2013-08-01 09:50:29	1	0	1	0
   22	2013-08-01 09:51:32	1	0	1	0
    4	2013-08-01 16:43:52	1	0	1	0
   32	2013-08-01 17:02:03	1	0	1	0
   17	2013-08-01 17:14:20	1	0	1	0
    3	2013-08-01 17:14:24	1	0	1	0
   26	2013-08-01 17:15:56	1	0	1	0
   29	2013-08-01 17:16:57	1	0	1	0
   25	2013-08-01 17:17:08	1	0	1	0
   33	2013-08-01 17:17:40	1	0	1	0
   15	2013-08-01 17:22:39	1	0	1	0
    9	2013-08-01 17:34:29	1	0	1	0
    6	2013-08-01 17:37:56	1	0	1	0
   12	2013-08-01 17:38:11	1	0	1	0
   13	2013-08-01 17:38:58	1	0	1	0
    5	2013-08-01 17:39:14	1	0	1	0
   16	2013-08-01 17:39:33	1	0	1	0
    7	2013-08-01 17:40:11	1	0	1	0
   10	2013-08-01 17:40:31	1	0	1	0
   11	2013-08-01 17:40:38	1	0	1	0
   14	2013-08-01 17:40:44	1	0	1	0
    8	2013-08-01 17:40:52	1	0	1	0
    2	2013-08-01 17:40:58	1	0	1	0
   32	2013-08-02 07:58:41	1	0	1	0
   31	2013-08-02 07:59:45	1	0	1	0
   27	2013-08-02 08:53:28	1	0	1	0
   34	2013-08-02 08:53:35	1	0	1	0
   28	2013-08-02 09:19:57	1	0	1	0
   33	2013-08-02 09:20:14	1	0	1	0
   19	2013-08-02 09:21:00	1	0	1	0
   12	2013-08-02 09:25:17	1	0	1	0
   17	2013-08-02 09:25:35	1	0	1	0
   26	2013-08-02 09:25:56	1	0	1	0
    3	2013-08-02 09:26:02	1	0	1	0
   24	2013-08-02 09:27:17	1	0	1	0
    5	2013-08-02 09:27:23	1	0	1	0
   15	2013-08-02 09:27:44	1	0	1	0
   13	2013-08-02 09:27:49	1	0	1	0
   23	2013-08-02 09:27:55	1	0	1	0
    6	2013-08-02 09:28:34	1	0	1	0
   29	2013-08-02 09:30:08	1	0	1	0
   11	2013-08-02 09:37:02	1	0	1	0
   14	2013-08-02 09:37:06	1	0	1	0
   16	2013-08-02 09:37:29	1	0	1	0
   20	2013-08-02 09:37:44	1	0	1	0
    2	2013-08-02 09:37:51	1	0	1	0
   10	2013-08-02 09:37:56	1	0	1	0
   22	2013-08-02 09:38:01	1	0	1	0
   21	2013-08-02 09:38:07	1	0	1	0
    7	2013-08-02 09:38:13	1	0	1	0
   25	2013-08-02 09:38:16	1	0	1	0
    9	2013-08-02 09:38:22	1	0	1	0
    1	2013-08-02 09:38:28	1	0	1	0
    6	2013-08-02 11:02:19	1	0	1	0
    8	2013-08-02 13:09:30	1	0	1	0
   31	2013-08-02 17:02:17	1	0	1	0
   32	2013-08-02 17:02:30	1	0	1	0
   17	2013-08-02 17:13:02	1	0	1	0
    3	2013-08-02 17:13:18	1	0	1	0
   12	2013-08-02 17:13:25	1	0	1	0
   15	2013-08-02 17:13:30	1	0	1	0
    6	2013-08-02 17:14:34	1	0	1	0
   28	2013-08-02 17:15:11	1	0	1	0
   33	2013-08-02 17:15:40	1	0	1	0
   13	2013-08-02 17:15:46	1	0	1	0
    2	2013-08-02 17:30:50	1	0	1	0
   16	2013-08-02 17:30:57	1	0	1	0
   10	2013-08-02 17:31:05	1	0	1	0
   10	2013-08-02 17:31:06	1	0	1	0
    8	2013-08-02 17:31:16	1	0	1	0
   25	2013-08-02 17:31:20	1	0	1	0
   11	2013-08-02 17:31:25	1	0	1	0
    5	2013-08-02 17:31:30	1	0	1	0
    9	2013-08-02 17:31:35	1	0	1	0
   24	2013-08-02 17:31:42	1	0	1	0
   14	2013-08-02 17:32:00	1	0	1	0
    7	2013-08-02 17:32:07	1	0	1	0
   32	2013-08-03 08:02:06	1	0	1	0
   31	2013-08-03 08:03:08	1	0	1	0
   20	2013-08-03 08:55:10	1	0	1	0
   34	2013-08-03 08:56:48	1	0	1	0
   27	2013-08-03 09:01:43	1	0	1	0
    8	2013-08-03 09:14:20	1	0	1	0
   14	2013-08-03 09:14:56	1	0	1	0
   11	2013-08-03 09:15:02	1	0	1	0
    2	2013-08-03 09:15:09	1	0	1	0
   19	2013-08-03 09:15:21	1	0	1	0
   13	2013-08-03 09:24:26	1	0	1	0
   23	2013-08-03 09:24:37	1	0	1	0
   24	2013-08-03 09:24:41	1	0	1	0
   12	2013-08-03 09:27:04	1	0	1	0
    4	2013-08-03 09:27:15	1	0	1	0
   17	2013-08-03 09:27:20	1	0	1	0
    3	2013-08-03 09:27:24	1	0	1	0
    6	2013-08-03 09:27:29	1	0	1	0
   15	2013-08-03 09:27:56	1	0	1	0
   18	2013-08-03 09:30:12	1	0	1	0
   29	2013-08-03 09:30:32	1	0	1	0
   16	2013-08-03 09:47:22	1	0	1	0
   25	2013-08-03 09:47:28	1	0	1	0
    7	2013-08-03 09:47:46	1	0	1	0
   10	2013-08-03 09:47:50	1	0	1	0
    9	2013-08-03 09:48:04	1	0	1	0
   22	2013-08-03 09:48:10	1	0	1	0
   21	2013-08-03 09:49:23	1	0	1	0
   17	2013-08-03 12:44:44	1	0	1	0
    4	2013-08-03 16:24:00	1	0	1	0
    3	2013-08-03 16:24:04	1	0	1	0
   13	2013-08-03 16:24:11	1	0	1	0
   25	2013-08-03 16:25:04	1	0	1	0
   11	2013-08-03 16:25:10	1	0	1	0
    8	2013-08-03 16:25:16	1	0	1	0
   12	2013-08-03 16:25:21	1	0	1	0
   15	2013-08-03 16:27:38	1	0	1	0
   10	2013-08-03 16:27:47	1	0	1	0
    7	2013-08-03 16:27:51	1	0	1	0
   14	2013-08-03 16:29:31	1	0	1	0
    2	2013-08-03 16:30:43	1	0	1	0
   21	2013-08-03 16:30:49	1	0	1	0
    9	2013-08-03 16:39:36	1	0	1	0
   32	2013-08-03 17:00:18	1	0	1	0
   31	2013-08-03 17:02:27	1	0	1	0
    6	2013-08-03 17:53:55	1	0	1	0
   22	2013-08-03 17:58:44	1	0	1	0
    6	2013-08-03 17:58:52	1	0	1	0
   16	2013-08-03 18:01:48	1	0	1	0
    6	2013-08-03 18:01:57	1	0	1	0
   31	2013-08-05 08:06:58	1	0	1	0
   32	2013-08-05 08:07:44	1	0	1	0
   27	2013-08-05 09:11:35	1	0	1	0
   29	2013-08-05 09:11:48	1	0	1	0
   29	2013-08-05 09:11:50	1	0	1	0
   16	2013-08-05 09:21:27	1	0	1	0
    1	2013-08-05 09:21:39	1	0	1	0
   26	2013-08-05 09:22:14	1	0	1	0
   12	2013-08-05 09:22:21	1	0	1	0
    6	2013-08-05 09:22:25	1	0	1	0
    3	2013-08-05 09:22:30	1	0	1	0
    4	2013-08-05 09:22:53	1	0	1	0
   15	2013-08-05 09:23:14	1	0	1	0
   34	2013-08-05 09:23:43	1	0	1	0
   17	2013-08-05 09:26:42	1	0	1	0
    9	2013-08-05 09:37:25	1	0	1	0
   10	2013-08-05 09:37:42	1	0	1	0
   25	2013-08-05 09:37:47	1	0	1	0
    5	2013-08-05 09:37:50	1	0	1	0
   13	2013-08-05 09:37:54	1	0	1	0
   22	2013-08-05 09:39:10	1	0	1	0
   18	2013-08-05 09:41:35	1	0	1	0
   33	2013-08-05 09:43:52	1	0	1	0
   20	2013-08-05 09:49:32	1	0	1	0
   24	2013-08-05 09:49:38	1	0	1	0
   19	2013-08-05 09:55:44	1	0	1	0
    8	2013-08-05 10:14:24	1	0	1	0
   11	2013-08-05 10:14:31	1	0	1	0
   14	2013-08-05 10:14:37	1	0	1	0
    2	2013-08-05 10:14:45	1	0	1	0
   21	2013-08-05 10:14:51	1	0	1	0
   17	2013-08-05 12:40:25	1	0	1	0
   32	2013-08-05 17:00:52	1	0	1	0
   31	2013-08-05 17:02:45	1	0	1	0
   15	2013-08-05 17:12:09	1	0	1	0
    3	2013-08-05 17:12:55	1	0	1	0
   12	2013-08-05 17:13:04	1	0	1	0
    4	2013-08-05 17:13:14	1	0	1	0
    6	2013-08-05 17:13:49	1	0	1	0
   33	2013-08-05 17:14:34	1	0	1	0
   13	2013-08-05 17:14:37	1	0	1	0
   21	2013-08-05 17:21:22	1	0	1	0
   10	2013-08-05 17:21:25	1	0	1	0
    5	2013-08-05 17:21:59	1	0	1	0
    9	2013-08-05 17:22:03	1	0	1	0
   11	2013-08-05 17:22:10	1	0	1	0
    8	2013-08-05 17:22:17	1	0	1	0
   26	2013-08-05 17:22:58	1	0	1	0
    2	2013-08-05 17:23:58	1	0	1	0
   14	2013-08-05 17:24:22	1	0	1	0
   16	2013-08-05 17:24:58	1	0	1	0
   32	2013-08-06 08:03:52	1	0	1	0
   31	2013-08-06 08:04:09	1	0	1	0
   27	2013-08-06 08:10:45	1	0	1	0
   29	2013-08-06 09:14:30	1	0	1	0
   33	2013-08-06 09:20:37	1	0	1	0
   13	2013-08-06 09:30:38	1	0	1	0
    5	2013-08-06 09:30:42	1	0	1	0
   24	2013-08-06 09:31:10	1	0	1	0
   23	2013-08-06 09:31:25	1	0	1	0
    6	2013-08-06 09:36:11	1	0	1	0
   12	2013-08-06 09:36:15	1	0	1	0
    3	2013-08-06 09:36:48	1	0	1	0
    4	2013-08-06 09:36:54	1	0	1	0
   17	2013-08-06 09:37:00	1	0	1	0
   34	2013-08-06 09:37:08	1	0	1	0
   26	2013-08-06 09:37:15	1	0	1	0
   15	2013-08-06 09:37:39	1	0	1	0
   14	2013-08-06 09:37:55	1	0	1	0
    2	2013-08-06 09:38:02	1	0	1	0
    8	2013-08-06 09:38:09	1	0	1	0
   11	2013-08-06 09:38:12	1	0	1	0
   19	2013-08-06 09:38:28	1	0	1	0
    1	2013-08-06 09:39:53	1	0	1	0
   16	2013-08-06 09:40:45	1	0	1	0
    9	2013-08-06 09:40:59	1	0	1	0
   10	2013-08-06 09:41:14	1	0	1	0
   21	2013-08-06 09:41:20	1	0	1	0
   22	2013-08-06 09:41:41	1	0	1	0
    7	2013-08-06 09:41:48	1	0	1	0
    7	2013-08-06 09:41:50	1	0	1	0
   25	2013-08-06 09:41:53	1	0	1	0
   31	2013-08-06 17:01:21	1	0	1	0
   32	2013-08-06 17:01:44	1	0	1	0
   29	2013-08-06 17:21:21	1	0	1	0
   17	2013-08-06 17:21:40	1	0	1	0
   15	2013-08-06 17:21:54	1	0	1	0
    4	2013-08-06 17:25:28	1	0	1	0
    3	2013-08-06 17:25:31	1	0	1	0
   33	2013-08-06 17:25:49	1	0	1	0
   13	2013-08-06 17:25:54	1	0	1	0
    6	2013-08-06 17:37:42	1	0	1	0
   12	2013-08-06 17:45:12	1	0	1	0
    8	2013-08-06 17:46:12	1	0	1	0
   25	2013-08-06 17:46:14	1	0	1	0
    5	2013-08-06 17:46:19	1	0	1	0
    9	2013-08-06 17:46:25	1	0	1	0
   11	2013-08-06 17:46:32	1	0	1	0
   10	2013-08-06 17:46:38	1	0	1	0
    7	2013-08-06 17:46:50	1	0	1	0
   14	2013-08-06 17:47:03	1	0	1	0
   16	2013-08-06 17:47:17	1	0	1	0
    2	2013-08-06 17:47:23	1	0	1	0
   32	2013-08-07 08:02:29	1	0	1	0
   31	2013-08-07 08:05:05	1	0	1	0
   27	2013-08-07 08:22:39	1	0	1	0
   28	2013-08-07 08:55:48	1	0	1	0
   19	2013-08-07 09:24:58	1	0	1	0
   14	2013-08-07 09:25:04	1	0	1	0
    8	2013-08-07 09:25:10	1	0	1	0
   11	2013-08-07 09:25:17	1	0	1	0
    2	2013-08-07 09:25:24	1	0	1	0
   29	2013-08-07 09:29:00	1	0	1	0
   33	2013-08-07 09:30:58	1	0	1	0
   24	2013-08-07 09:32:36	1	0	1	0
    5	2013-08-07 09:32:46	1	0	1	0
   13	2013-08-07 09:32:56	1	0	1	0
   23	2013-08-07 09:33:00	1	0	1	0
   16	2013-08-07 09:40:52	1	0	1	0
   22	2013-08-07 09:41:02	1	0	1	0
   12	2013-08-07 09:41:17	1	0	1	0
   26	2013-08-07 09:41:21	1	0	1	0
    1	2013-08-07 09:41:37	1	0	1	0
   10	2013-08-07 09:41:43	1	0	1	0
   21	2013-08-07 09:41:54	1	0	1	0
   25	2013-08-07 09:42:07	1	0	1	0
    7	2013-08-07 09:42:13	1	0	1	0
    9	2013-08-07 09:42:21	1	0	1	0
    6	2013-08-07 09:42:28	1	0	1	0
    3	2013-08-07 10:27:29	1	0	1	0
    4	2013-08-07 10:27:52	1	0	1	0
   15	2013-08-07 10:28:22	1	0	1	0
   34	2013-08-07 10:28:33	1	0	1	0
   17	2013-08-07 10:30:51	1	0	1	0
    8	2013-08-07 11:55:26	1	0	1	0
    2	2013-08-07 11:55:44	1	0	1	0
   32	2013-08-07 17:00:13	1	0	1	0
   31	2013-08-07 17:01:15	1	0	1	0
   15	2013-08-07 17:14:55	1	0	1	0
   17	2013-08-07 17:15:02	1	0	1	0
   29	2013-08-07 17:15:11	1	0	1	0
    4	2013-08-07 17:16:22	1	0	1	0
    3	2013-08-07 17:18:51	1	0	1	0
   33	2013-08-07 17:19:20	1	0	1	0
   26	2013-08-07 17:19:31	1	0	1	0
   13	2013-08-07 17:19:40	1	0	1	0
   27	2013-08-07 17:28:46	1	0	1	0
   16	2013-08-07 17:51:09	1	0	1	0
    9	2013-08-07 17:51:17	1	0	1	0
    6	2013-08-07 17:51:22	1	0	1	0
    5	2013-08-07 17:51:40	1	0	1	0
    5	2013-08-07 17:51:42	1	0	1	0
   25	2013-08-07 17:51:48	1	0	1	0
   11	2013-08-07 17:51:54	1	0	1	0
   10	2013-08-07 17:52:02	1	0	1	0
   12	2013-08-07 17:52:06	1	0	1	0
   14	2013-08-07 17:52:38	1	0	1	0
    7	2013-08-07 17:53:54	1	0	1	0
   32	2013-08-08 07:59:24	1	0	1	0
   31	2013-08-08 08:03:04	1	0	1	0
    5	2013-08-08 09:16:46	1	0	1	0
   13	2013-08-08 09:16:51	1	0	1	0
   19	2013-08-08 09:18:15	1	0	1	0
    8	2013-08-08 09:19:55	1	0	1	0
   11	2013-08-08 09:20:01	1	0	1	0
   14	2013-08-08 09:20:05	1	0	1	0
    2	2013-08-08 09:20:22	1	0	1	0
   24	2013-08-08 09:20:27	1	0	1	0
